d,n,b,seed,loss,success,status,message,nit,fun,grad_inf,beta,runtime_seconds,error_message
4,32,0,4322026,0.08498984075602597,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,30,0.21916294251424245,0.001953125,3.9528803995119604,0.011912345886230469,
4,32,1,4322027,0.055627121990759226,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,30,0.23064792505954262,0.001953125,3.9528803995119604,0.010682106018066406,
4,32,2,4322028,0.0528691406515019,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,30,0.23139149730350955,0.001953125,3.9528803995119604,0.011623144149780273,
4,32,3,4322029,0.06160204600644203,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,30,0.2310189456166271,0.001953125,3.9528803995119604,0.011422872543334961,
4,32,4,4322030,0.06360311544022937,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,0.22083155735443605,0.0,3.9528803995119604,0.007482051849365234,
4,32,5,4322031,0.06411360867776333,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,30,0.22991104212156505,0.001953125,3.9528803995119604,0.015726089477539062,
4,32,6,4322032,0.0623571097424854,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,30,0.2292610804923777,0.001953125,3.9528803995119604,0.013295888900756836,
4,32,7,4322033,0.07404895246971635,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,26,0.22874265611518735,0.0,3.9528803995119604,0.008285999298095703,
4,32,8,4322034,0.07727010000168497,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,30,0.22108755018519885,0.001953125,3.9528803995119604,0.009741067886352539,
4,32,9,4322035,0.05907738401114458,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,30,0.2285662252867073,0.001953125,3.9528803995119604,0.010540008544921875,
