d,n,B,mean_loss,std_loss,se_loss,beta,mean_loss_over_beta
3,100,100,0.039296738247670916,0.01022661837169475,0.001022661837169475,0.1,0.39296738247670915
3,300,100,0.022786837465727044,0.005696982675891797,0.0005696982675891798,0.057735026918962574,0.39467960234453275
3,1000,100,0.012564977977387981,0.0029501532546258214,0.00029501532546258216,0.03162277660168379,0.3973394915840168
3,3000,100,0.0068589907122311895,0.0016988189397485096,0.00016988189397485097,0.018257418583505537,0.37568239348074484
3,10000,100,0.0033440137221224893,0.0008964063935984984,8.964063935984984e-05,0.01,0.3344013722122489
