d,n,B,mean_loss,std_loss,se_loss,beta,mean_loss_over_beta,median_grad_inf
10,100,100,0.05907767719124796,0.0019966492440201,0.00019966492440201002,38.880966593458986,0.0015194498071245662,0.0002
10,300,100,0.04410060879497941,0.0008613323393478444,8.613323393478445e-05,59.301354396743655,0.0007436695037339831,0.0003333333333333
10,1000,100,0.032640356199791304,0.0005150266127021045,5.1502661270210446e-05,82.79628108513292,0.0003942249068678554,0.0001999999999999
10,3000,100,0.024929422512134786,0.000289973762022474,2.89973762022474e-05,103.4861719660989,0.00024089617036275563,0.0004666666666666
10,5000,100,0.020997121374582543,0.00022127930683346622,2.2127930683346623e-05,112.48522824443023,0.00018666558891586928,0.0002
