d,n,B,mean_loss,std_loss,se_loss,beta,mean_loss_over_beta,median_grad_inf
6,100,100,0.051816186925701106,0.004415261200861013,0.0004415261200861013,4.569037284891665,0.011340723153439905,0.0002
6,300,100,0.033779555710725634,0.002101081822270746,0.0002101081822270746,4.859804781674094,0.00695080506898249,0.0003333333333333
6,1000,100,0.021298924810541443,0.0010209771890333855,0.00010209771890333855,4.771708299430558,0.004463584836709988,0.0001999999999999
6,3000,100,0.014228978911167457,0.0004305788769274332,4.305788769274332e-05,4.4445790068537665,0.0032014233269845468,0.0004666666666666
6,5000,100,0.011374136449389142,0.00024955310881945666,2.4955310881945665e-05,4.242315805721837,0.002681114978297523,0.00039999999999999996
