d,n,B,mean_loss,std_loss,se_loss,beta,mean_loss_over_beta
10,100,100,0.05892299301431145,0.002016969647786738,0.0002016969647786738,38.880966593458986,0.0015154714035382074
10,300,100,0.04384459325794796,0.0008134763279749694,8.134763279749694e-05,59.301354396743655,0.0007393523082898684
10,1000,100,0.03240154926254466,0.0004962284931424539,4.962284931424539e-05,82.79628108513292,0.00039134063556826534
10,3000,100,0.02517851469740619,0.00022112140060147705,2.2112140060147705e-05,103.4861719660989,0.00024330317972969797
10,10000,100,0.017813856004985997,0.0001652388762653899,1.652388762653899e-05,123.83033279125604,0.0001438569662492571
