d,n,b,seed,loss,success,status,message,nit,fun,grad_inf,beta,runtime_seconds,error_message
4,5000,0,54002026,0.005746973155067426,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.32421700617292454,0.00039999999999999996,2.9940306606279443,88.7566385269165,
4,5000,1,54002027,0.005457410385452561,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.32423793096258247,0.00039999999999999996,2.9940306606279443,89.4509789943695,
4,5000,2,54002028,0.005633388832929387,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.32409130432880745,0.00039999999999999996,2.9940306606279443,89.52452063560486,
4,5000,3,54002029,0.005340620908979423,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.32428917111167366,0.00039999999999999996,2.9940306606279443,89.45889782905579,
4,5000,4,54002030,0.005918902963807992,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.3241416491983312,0.0002,2.9940306606279443,89.42258358001709,
4,5000,5,54002031,0.005480384473374119,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.32421188651050153,0.00039999999999999996,2.9940306606279443,89.43980026245117,
4,5000,6,54002032,0.005627992340328109,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.3241408908793248,0.00039999999999999996,2.9940306606279443,89.44516897201538,
4,5000,7,54002033,0.0051092648171002135,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.32421731778839386,0.00039999999999999996,2.9940306606279443,89.46319627761841,
4,5000,8,54002034,0.005744057266437248,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.3240539637676623,0.00039999999999999996,2.9940306606279443,89.38949704170227,
4,5000,9,54002035,0.005531655450950403,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.3241495968688561,0.00039999999999999996,2.9940306606279443,89.57814455032349,
4,5000,10,54002036,0.006200363518724577,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.32414853234190416,0.00039999999999999996,2.9940306606279443,89.86793851852417,
4,5000,11,54002037,0.006722134726599099,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.3240384934195793,0.00039999999999999996,2.9940306606279443,89.84173798561096,
