d,n,b,seed,loss,success,status,message,nit,fun,grad_inf,beta,runtime_seconds,error_message
4,100,0,5002026,0.04787891884778811,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,98,0.2729645580455473,9.99999999999994e-05,4.551077287973732,17.579519748687744,
4,100,1,5002027,0.04022977990950787,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,0.2724517699886485,9.99999999999994e-05,4.551077287973732,0.7615020275115967,
4,100,2,5002028,0.03730517358505065,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87,0.2749356145739065,9.99999999999994e-05,4.551077287973732,0.8844499588012695,
4,100,3,5002029,0.038900414944538206,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,0.2754920927790502,9.99999999999994e-05,4.551077287973732,0.7877833843231201,
4,100,4,5002030,0.04583535626070483,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,92,0.27296051895672063,9.99999999999994e-05,4.551077287973732,1.0065760612487793,
4,100,5,5002031,0.02988178827874952,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.2798209927160725,0.0002000000000000005,4.551077287973732,0.5885355472564697,
4,100,6,5002032,0.05410888194778088,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52,0.2684367465618592,9.99999999999994e-05,4.551077287973732,0.5574874877929688,
4,100,7,5002033,0.04116020080351507,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,0.2716111811440076,9.99999999999994e-05,4.551077287973732,0.6390891075134277,
4,100,8,5002034,0.04319904286786243,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,76,0.2723507528333938,9.99999999999994e-05,4.551077287973732,0.8260729312896729,
4,100,9,5002035,0.03886380322537735,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,0.2749554772532278,9.99999999999994e-05,4.551077287973732,0.6389889717102051,
4,100,10,5002036,0.03990947469463965,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,0.2731314157489563,9.99999999999994e-05,4.551077287973732,0.5538907051086426,
4,100,11,5002037,0.04321344160143692,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,94,0.27199527713652527,9.99999999999994e-05,4.551077287973732,0.9791364669799805,
4,100,12,5002038,0.03973377782040042,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0.275934633460055,0.0002000000000000005,4.551077287973732,1.2836225032806396,
4,100,13,5002039,0.044682834237439496,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.2707113736795233,0.0002000000000000005,4.551077287973732,0.5748169422149658,
4,100,14,5002040,0.03467136981353618,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,91,0.2779800773074534,9.99999999999994e-05,4.551077287973732,0.922588586807251,
4,100,15,5002041,0.04487881590542098,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,0.27350000828492205,9.99999999999994e-05,4.551077287973732,0.6180260181427002,
4,100,16,5002042,0.0434926725522955,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,0.27419880433067384,9.99999999999994e-05,4.551077287973732,0.7091565132141113,
4,100,17,5002043,0.03291090729854835,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.27837000543338536,9.99999999999994e-05,4.551077287973732,0.5066061019897461,
4,100,18,5002044,0.04623524389659026,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,83,0.2715969372527961,9.99999999999994e-05,4.551077287973732,0.8793182373046875,
4,100,19,5002045,0.04133744811897128,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70,0.276073142146245,9.99999999999994e-05,4.551077287973732,0.8171250820159912,
4,100,20,5002046,0.054717545132357694,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90,0.27055217214891275,9.99999999999994e-05,4.551077287973732,0.9082374572753906,
4,100,21,5002047,0.043041617882053865,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,0.27383857466553935,9.99999999999994e-05,4.551077287973732,0.6952211856842041,
4,100,22,5002048,0.045909998096541546,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,83,0.2732635402187828,9.99999999999994e-05,4.551077287973732,0.8987405300140381,
4,100,23,5002049,0.031473157578924736,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,0.27905512888092826,9.99999999999994e-05,4.551077287973732,0.6364898681640625,
4,100,24,5002050,0.049787964637514504,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,0.2730368291303119,0.0002000000000000005,4.551077287973732,0.49259328842163086,
4,100,25,5002051,0.03545853784747488,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,67,0.2781022750423497,9.99999999999994e-05,4.551077287973732,0.6693458557128906,
4,100,26,5002052,0.04494870286184572,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,62,0.2701677727524166,9.99999999999994e-05,4.551077287973732,0.6194107532501221,
4,100,27,5002053,0.05197859356382405,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0.2714340377075896,9.99999999999994e-05,4.551077287973732,1.033083438873291,
4,100,28,5002054,0.03487772951571534,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,108,0.27467067111429794,9.99999999999994e-05,4.551077287973732,1.0487556457519531,
4,100,29,5002055,0.03487110448441671,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,0.2760643214656511,9.99999999999994e-05,4.551077287973732,0.5399799346923828,
4,100,30,5002056,0.041693363146324734,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,0.27254840001882175,9.99999999999994e-05,4.551077287973732,0.6672637462615967,
4,100,31,5002057,0.04499801691111576,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.2719368742379799,9.99999999999994e-05,4.551077287973732,0.49803662300109863,
4,100,32,5002058,0.043738234098310735,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,0.27610364753228955,9.99999999999994e-05,4.551077287973732,0.631171464920044,
