d,n,b,seed,loss,success,status,message,nit,fun,grad_inf,beta,runtime_seconds,error_message
6,100,0,7002026,0.05158343529615149,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,0.2484411291365769,9.99999999999994e-05,4.569037284891665,18.236796617507935,
6,100,1,7002027,0.05190534879529323,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,88,0.2494945557763796,9.99999999999994e-05,4.569037284891665,0.9984827041625977,
6,100,2,7002028,0.0569857817817984,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71,0.2457589708927337,9.99999999999994e-05,4.569037284891665,0.7959887981414795,
6,100,3,7002029,0.05162943798869114,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,0.2475456522619287,9.99999999999994e-05,4.569037284891665,0.6754515171051025,
6,100,4,7002030,0.05693879546690288,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,0.24412583051330394,9.99999999999994e-05,4.569037284891665,0.66204833984375,
6,100,5,7002031,0.05143982462042933,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,74,0.24709501344539297,9.99999999999994e-05,4.569037284891665,0.8879237174987793,
6,100,6,7002032,0.049946305325688445,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,0.24874185360308657,0.0002000000000000005,4.569037284891665,0.9606220722198486,
6,100,7,7002033,0.048756497197788955,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,0.24807651206053574,9.99999999999994e-05,4.569037284891665,0.6576035022735596,
6,100,8,7002034,0.0529795690796763,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,0.2467047820988184,9.99999999999994e-05,4.569037284891665,0.4991493225097656,
6,100,9,7002035,0.05085418834220964,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.24918187139184556,9.99999999999994e-05,4.569037284891665,0.6201879978179932,
6,100,10,7002036,0.04629171579480546,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,0.25174633022441645,9.99999999999994e-05,4.569037284891665,0.7705955505371094,
6,100,11,7002037,0.046038343564331265,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,0.2507404884648277,9.99999999999994e-05,4.569037284891665,0.7427761554718018,
6,100,12,7002038,0.05150503509637267,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,0.2468971118537906,0.0002000000000000005,4.569037284891665,0.8708093166351318,
6,100,13,7002039,0.048856735546527454,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,0.24820539798236083,9.99999999999994e-05,4.569037284891665,0.7012617588043213,
6,100,14,7002040,0.051857276774359765,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.248504482826171,9.99999999999994e-05,4.569037284891665,0.6121976375579834,
6,100,15,7002041,0.054265524004868664,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,0.24868522649879288,9.99999999999994e-05,4.569037284891665,0.4725358486175537,
6,100,16,7002042,0.052236454784739546,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,0.24816686246053568,9.99999999999994e-05,4.569037284891665,0.8034930229187012,
6,100,17,7002043,0.050797292448276986,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,0.2489869199681591,9.99999999999994e-05,4.569037284891665,0.7774999141693115,
6,100,18,7002044,0.051161518834038154,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,0.2474341878652458,9.99999999999994e-05,4.569037284891665,0.5234615802764893,
6,100,19,7002045,0.05907870867086632,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,0.2429766725484273,9.99999999999994e-05,4.569037284891665,0.8845326900482178,
6,100,20,7002046,0.05203291768173774,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,0.24913668115406695,9.99999999999994e-05,4.569037284891665,0.7744369506835938,
6,100,21,7002047,0.05279919981020128,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,103,0.24892265873419675,9.99999999999994e-05,4.569037284891665,1.1973769664764404,
6,100,22,7002048,0.04869502850238538,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,0.24758219862304565,9.99999999999994e-05,4.569037284891665,0.7555866241455078,
6,100,23,7002049,0.050103591473238895,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.24970282576987293,9.99999999999994e-05,4.569037284891665,0.5428972244262695,
6,100,24,7002050,0.05549687448591218,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,0.24538840909221327,9.99999999999994e-05,4.569037284891665,0.6521530151367188,
6,100,25,7002051,0.056240399812215104,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,67,0.24287342040197432,9.99999999999994e-05,4.569037284891665,0.7168397903442383,
6,100,26,7002052,0.05134919469813475,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,0.2468801029931479,9.99999999999994e-05,4.569037284891665,0.6384694576263428,
6,100,27,7002053,0.06979628603317678,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73,0.23566790051194297,9.99999999999994e-05,4.569037284891665,0.8212902545928955,
6,100,28,7002054,0.049933529004259763,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,113,0.24930034102303716,9.99999999999994e-05,4.569037284891665,1.2333085536956787,
6,100,29,7002055,0.06067809304186258,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71,0.2443644866637866,9.99999999999994e-05,4.569037284891665,0.8587636947631836,
6,100,30,7002056,0.052068480694595416,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,62,0.24587024388922477,9.99999999999994e-05,4.569037284891665,0.6962859630584717,
6,100,31,7002057,0.04481895490178937,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,98,0.25446335648115903,9.99999999999994e-05,4.569037284891665,1.0583837032318115,
6,100,32,7002058,0.06220930149429289,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,73,0.23791568359741072,0.0,4.569037284891665,0.8371140956878662,
6,100,33,7002059,0.05030939634311764,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,65,0.2506625732839925,9.99999999999994e-05,4.569037284891665,0.7126748561859131,
