d,n,b,seed,loss,success,status,message,nit,fun,grad_inf,beta,runtime_seconds,error_message
3,100,0,4002026,0.03335615084059209,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110,0.27341930794850194,9.99999999999994e-05,0.1,19.031921863555908,
3,100,1,4002027,0.029632179495848128,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,0.27086593022785044,9.99999999999994e-05,0.1,1.1395976543426514,
3,100,2,4002028,0.040910387634461,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,86,0.26476754417165543,0.00020000000000000052,0.1,1.0022683143615723,
3,100,3,4002029,0.041810441655645715,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71,0.2679410584275533,9.99999999999994e-05,0.1,0.8396799564361572,
3,100,4,4002030,0.029213924119877117,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0.2724772802242826,9.99999999999994e-05,0.1,1.2133252620697021,
3,100,5,4002031,0.04970815111465312,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81,0.2639650413855237,9.99999999999994e-05,0.1,0.854820966720581,
3,100,6,4002032,0.026096502302609428,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,0.27076001985422754,9.99999999999994e-05,0.1,0.4315054416656494,
3,100,7,4002033,0.03842898876491871,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71,0.2696456948173875,9.99999999999994e-05,0.1,0.7979092597961426,
3,100,8,4002034,0.03466436159535287,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,0.2697790110945495,9.99999999999994e-05,0.1,0.8002731800079346,
3,100,9,4002035,0.041639576196129,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,0.2650445049249854,0.0002000000000000005,0.1,1.1621854305267334,
3,100,10,4002036,0.044736059092272004,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,0.2674583237209678,9.99999999999994e-05,0.1,0.7400171756744385,
