d,n,b,seed,loss,success,status,message,nit,fun,grad_inf,beta,runtime_seconds,error_message
6,300,0,9002026,0.03577808680949342,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,191,0.2911549625674863,0.0001666666666666668,4.859804781674094,8.635509490966797,
6,300,1,9002027,0.03598891254925864,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,238,0.2900920630855352,0.0001666666666666668,4.859804781674094,10.21685004234314,
6,300,2,9002028,0.03079113597024368,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,187,0.2934368758002954,0.00016666666666666682,4.859804781674094,7.9787774085998535,
6,300,3,9002029,0.03381192702568791,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,297,0.2893133322063166,0.00023333333333333336,4.859804781674094,12.520115852355957,
6,300,4,9002030,0.030951322276814925,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,291,0.2922925435424753,0.00023333333333333336,4.859804781674094,12.889965772628784,
6,300,5,9002031,0.030990632598680224,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,269,0.29160775142010986,0.00023333333333333336,4.859804781674094,11.354907035827637,
6,300,6,9002032,0.03447288277640502,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,179,0.29092762034124225,0.0001666666666666668,4.859804781674094,7.558625221252441,
6,300,7,9002033,0.03256844422823493,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,297,0.2908329151436626,0.0001333333333333331,4.859804781674094,12.496589660644531,
6,300,8,9002034,0.039551205849796864,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,309,0.28947005299714484,0.00016666666666666682,4.859804781674094,12.93294644355774,
6,300,9,9002035,0.03202102530417901,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,290,0.2923044375028756,0.0001666666666666668,4.859804781674094,12.207457304000854,
6,300,10,9002036,0.03616877895552941,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,260,0.289310707479296,0.00016666666666666682,4.859804781674094,10.998531341552734,
6,300,11,9002037,0.035984948289242404,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159,0.29140956654949834,0.00023333333333333336,4.859804781674094,6.756096601486206,
6,300,12,9002038,0.03166803041963486,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,252,0.2928836104271105,0.00016666666666666682,4.859804781674094,10.701698303222656,
6,300,13,9002039,0.031823701889263575,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,312,0.2913071376875801,0.0002666666666666666,4.859804781674094,13.21556282043457,
6,300,14,9002040,0.03585407853066359,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,185,0.2916553086496936,0.00023333333333333336,4.859804781674094,8.117953538894653,
6,300,15,9002041,0.03382157002752025,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,364,0.2912423453607499,0.00016666666666666682,4.859804781674094,15.628099918365479,
6,300,16,9002042,0.03349741881967367,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,173,0.2911930446881759,0.0001333333333333331,4.859804781674094,7.3382179737091064,
6,300,17,9002043,0.032523298247313585,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,280,0.2922440180418536,0.00023333333333333336,4.859804781674094,11.981196403503418,
6,300,18,9002044,0.03447325364792129,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,0.2912592039634671,0.00016666666666666682,4.859804781674094,7.022104263305664,
6,300,19,9002045,0.03266218349437238,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,188,0.29092642463424845,0.00023333333333333336,4.859804781674094,8.053057432174683,
6,300,20,9002046,0.03408177647694912,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,307,0.29106095307510366,0.00016666666666666682,4.859804781674094,13.348930835723877,
6,300,21,9002047,0.03317089156003129,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,121,0.29102708712815484,0.00016666666666666682,4.859804781674094,5.283327579498291,
6,300,22,9002048,0.03152149230219835,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,345,0.29194789073534444,0.00016666666666666682,4.859804781674094,14.906721353530884,
6,300,23,9002049,0.032949559389522855,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,299,0.29178843090470225,0.00016666666666666682,4.859804781674094,13.43755292892456,
6,300,24,9002050,0.03372787127484212,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,108,0.2925117510623644,0.0001666666666666668,4.859804781674094,4.786022663116455,
