null_name,scenario,alt_type,level,replicate,seed,statistic,value,critical_value,reject,runtime_seconds,success,status,message,nit,nfev,njev,fun,grad_inf,error_message,n,n_eval_source,n_solve,base_seed
uniform_ball,power,location_shift,0.05,0,1307033,potential,0.31565638437682797,0.3280336727174123,False,0.0012099742889404297,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,8,8,0.04262033877834858,0.0,,4,16,16,2033
uniform_ball,power,location_shift,0.05,0,1307033,w2,0.5952132197889894,0.4780765779676139,True,0.0012145042419433594,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,8,8,0.04262033877834858,0.0,,4,16,16,2033
uniform_ball,power,location_shift,0.05,0,1307033,mmd,-0.0726985779735303,-0.0370901624143036,False,0.0012173652648925781,True,0,,0,0,0,,,,4,16,16,2033
