d,n,B,mean_loss,std_loss,se_loss,beta,mean_loss_over_beta,median_grad_inf
3,100,100,0.03927868353360001,0.010178439403491883,0.0010178439403491883,0.1,0.3927868353360001,0.0002
3,300,100,0.02275081020410783,0.005687582060562887,0.0005687582060562887,0.057735026918962574,0.39405559186871225,0.0003333333333333
3,1000,100,0.012409715042377461,0.0030133123122648756,0.00030133123122648756,0.03162277660168379,0.3924296464756574,0.0003999999999999
3,3000,100,0.0050822526499999365,0.0012257688539680425,0.00012257688539680424,0.018257418583505537,0.2783664419345373,0.0004666666666666
3,5000,100,0.003471928910930418,0.0006457527134109389,6.457527134109389e-05,0.01414213562373095,0.24550244767165233,0.00039999999999999996
