d,n,b,seed,loss,success,status,message,nit,fun,grad_inf,beta,runtime_seconds,error_message
2,100,0,3002026,0.039303574257702374,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,122,0.23930829897095965,0.00020000000000000052,0.1,0.31006312370300293,
2,100,1,3002027,0.02506235884501561,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,98,0.24162192023157253,0.00020000000000000052,0.1,0.25524306297302246,
2,100,2,3002028,0.043251382473343744,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,0.23775841093823566,0.00040000000000000105,0.1,0.34339380264282227,
2,100,3,3002029,0.03744492268434393,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,127,0.23732319430128518,0.00020000000000000052,0.1,0.33092403411865234,
2,100,4,3002030,0.039583499288662574,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,176,0.23640069752604823,0.00020000000000000052,0.1,0.439251184463501,
2,100,5,3002031,0.02691885530101746,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,152,0.23839747530149258,0.00020000000000000052,0.1,0.3814988136291504,
2,100,6,3002032,0.05092772651710671,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,139,0.23678468177017056,0.00020000000000000052,0.1,0.34088611602783203,
2,100,7,3002033,0.020114382924802023,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,127,0.24224438907717058,0.00020000000000000052,0.1,0.33496904373168945,
2,100,8,3002034,0.028925697093190622,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,149,0.23879653563155412,0.00020000000000000052,0.1,0.40152549743652344,
2,100,9,3002035,0.03883975924792982,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,113,0.23797496200859314,0.00020000000000000052,0.1,0.2815976142883301,
2,100,10,3002036,0.032206862594824026,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,128,0.23563335468725263,0.00039999999999999937,0.1,0.317596435546875,
2,100,11,3002037,0.03306663989322619,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159,0.23946498853610143,0.00020000000000000052,0.1,0.4007453918457031,
2,100,12,3002038,0.040635000689277945,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.23590949745253315,0.00020000000000000052,0.1,0.45616722106933594,
2,100,13,3002039,0.049570543047310935,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90,0.23591106413166718,0.00020000000000000052,0.1,0.21311378479003906,
2,100,14,3002040,0.03373951375003727,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.23907590031655196,0.00020000000000000052,0.1,0.44158196449279785,
2,100,15,3002041,0.026939926448873986,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,0.23874598475517975,0.00039999999999999937,0.1,0.17895984649658203,
2,100,16,3002042,0.04226273727023805,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,123,0.2341755254286667,0.00020000000000000052,0.1,0.3072648048400879,
2,100,17,3002043,0.03842089666733203,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,106,0.23625619290360586,0.000400000000000001,0.1,0.258089542388916,
2,100,18,3002044,0.03725990342685435,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,95,0.23918076612146263,0.00020000000000000052,0.1,0.22945141792297363,
2,100,19,3002045,0.028819419969504968,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,175,0.23965066700315324,0.00020000000000000052,0.1,0.453366756439209,
2,100,20,3002046,0.03177304948516026,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,103,0.24022126771806293,0.00020000000000000052,0.1,0.2654075622558594,
2,100,21,3002047,0.03914772139053101,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.23723827722129018,0.00020000000000000052,0.1,0.47669315338134766,
2,100,22,3002048,0.022874025904147714,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73,0.24041741827640117,0.00040000000000000105,0.1,0.21756267547607422,
2,100,23,3002049,0.02843285184921283,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,0.24035524294363614,0.0005999999999999998,0.1,0.28618645668029785,
2,100,24,3002050,0.041604777692360234,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,0.23782474874172307,0.00020000000000000052,0.1,0.4258084297180176,
2,100,25,3002051,0.056253713518855546,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159,0.2362257811536399,0.00020000000000000052,0.1,0.4601407051086426,
2,100,26,3002052,0.054812228526085235,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159,0.2316101490187737,0.00020000000000000052,0.1,0.4349532127380371,
2,100,27,3002053,0.014268355100691363,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,123,0.2417685037200954,0.00020000000000000052,0.1,0.3414795398712158,
2,100,28,3002054,0.036133649654483506,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162,0.2385705681510799,0.00020000000000000052,0.1,0.4196009635925293,
2,100,29,3002055,0.03985996559992752,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,100,0.2385099184115839,0.000400000000000001,0.1,0.24556183815002441,
2,100,30,3002056,0.020598463965825316,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.24161451222637212,0.00020000000000000052,0.1,0.45127010345458984,
2,100,31,3002057,0.02566031982136355,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,116,0.2410552681120668,0.00020000000000000052,0.1,0.3168511390686035,
2,100,32,3002058,0.029263162966772758,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,119,0.23974960624494338,0.00040000000000000105,0.1,0.31314969062805176,
2,100,33,3002059,0.041927605502102755,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,146,0.2367559624816403,0.00020000000000000052,0.1,0.3865182399749756,
2,100,34,3002060,0.052360368989957204,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,145,0.23600112255111308,0.00020000000000000052,0.1,0.38956713676452637,
2,100,35,3002061,0.016048415943053833,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140,0.2425369339211331,0.00020000000000000052,0.1,0.41788172721862793,
2,100,36,3002062,0.03673898446982862,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,141,0.2393525706319222,0.00040000000000000105,0.1,0.4144604206085205,
2,100,37,3002063,0.03474637780447148,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,101,0.2398764816972655,0.00040000000000000105,0.1,0.2870974540710449,
2,100,38,3002064,0.012030459104840862,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,128,0.2425505981299666,0.0003999999999999993,0.1,0.3549661636352539,
2,100,39,3002065,0.0409159888079484,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,171,0.2361624099952332,0.00020000000000000052,0.1,0.4708285331726074,
2,100,40,3002066,0.11088440834889685,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,149,0.2094825692818472,0.00020000000000000052,0.1,0.42154502868652344,
2,100,41,3002067,0.03139023719500872,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,156,0.23631144009047247,0.00040000000000000105,0.1,0.45375585556030273,
2,100,42,3002068,0.02114749750906567,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,0.2421229265525989,0.00020000000000000052,0.1,0.20899081230163574,
2,100,43,3002069,0.026049506085337543,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138,0.2395572809569051,0.00040000000000000105,0.1,0.39011526107788086,
2,100,44,3002070,0.0316384597401585,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,156,0.23790914534083454,0.00020000000000000052,0.1,0.43195462226867676,
2,100,45,3002071,0.018255105865837208,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,118,0.24202661647269916,0.00040000000000000105,0.1,0.33175015449523926,
2,100,46,3002072,0.041203359550440015,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,98,0.2374659616425887,0.00020000000000000052,0.1,0.2699849605560303,
2,100,47,3002073,0.03176892575719431,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,109,0.23506268236726374,0.00020000000000000052,0.1,0.2881338596343994,
2,100,48,3002074,0.035249578975053035,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,115,0.2379981259571813,0.00020000000000000052,0.1,0.30002498626708984,
