d,n,b,seed,loss,success,status,message,nit,fun,grad_inf,beta,runtime_seconds,error_message
6,1000,0,16002026,0.021751315492224234,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.3193043838197053,0.00019999999999999998,4.771708299430558,6.897235155105591,
6,1000,1,16002027,0.02226987468499143,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.3191317128022561,0.00019999999999999998,4.771708299430558,7.493329763412476,
6,1000,2,16002028,0.020845749947479335,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.3203780733173824,0.00019999999999999998,4.771708299430558,7.095399379730225,
6,1000,3,16002029,0.0218184578685789,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.31924238910632274,0.0004000000000000001,4.771708299430558,6.958854913711548,
6,1000,4,16002030,0.020599615613027072,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.320322646450854,0.00019999999999999998,4.771708299430558,7.0125367641448975,
6,1000,5,16002031,0.021819489159683837,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.32023422934665596,0.00019999999999999998,4.771708299430558,6.843963384628296,
6,1000,6,16002032,0.022018165518062488,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.3199038167744631,0.00019999999999999998,4.771708299430558,6.925795555114746,
6,1000,7,16002033,0.02137363147425303,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.32061366825655374,0.00019999999999999998,4.771708299430558,6.8639655113220215,
6,1000,8,16002034,0.02149417449463531,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.3193905258277542,0.00039999999999999996,4.771708299430558,7.339318037033081,
6,1000,9,16002035,0.020429134246510654,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.32055917910023946,0.0004000000000000001,4.771708299430558,7.154231309890747,
6,1000,10,16002036,0.02061141087755176,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.320724097970346,0.00019999999999999998,4.771708299430558,7.005725622177124,
6,1000,11,16002037,0.020324316090834526,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,0.3205544399572719,0.00019999999999999998,4.771708299430558,7.028835296630859,
