d,n,b,seed,loss,success,status,message,nit,fun,grad_inf,beta,runtime_seconds,error_message
3,3000,0,33002026,0.005299613404502704,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.2968160704397658,0.00023333333333333333,0.018257418583505537,469.55849957466125,
3,3000,1,33002027,0.006872701477053954,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.2967619087195637,0.00023333333333333333,0.018257418583505537,470.490948677063,
3,3000,2,33002028,0.007122755373470386,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.29668972499599605,0.00023333333333333333,0.018257418583505537,470.21534156799316,
3,3000,3,33002029,0.006802969515703856,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.29670855471507124,0.00023333333333333333,0.018257418583505537,468.77723717689514,
3,3000,4,33002030,0.009888692861354355,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.29660426084005176,0.00023333333333333333,0.018257418583505537,469.73802161216736,
3,3000,5,33002031,0.005867246986409251,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.2968677111818105,0.0001666666666666667,0.018257418583505537,468.71449613571167,
3,3000,6,33002032,0.008428092042707103,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.29674322242234785,0.00023333333333333333,0.018257418583505537,471.49382758140564,
3,3000,7,33002033,0.003936869680909741,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.2969674232502269,0.00023333333333333333,0.018257418583505537,475.89454555511475,
3,3000,8,33002034,0.007119107184476115,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.296688771457604,0.0002666666666666666,0.018257418583505537,475.8934290409088,
3,3000,9,33002035,0.006649498560022998,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,990,0.2968374470404633,0.00023333333333333333,0.018257418583505537,469.960755109787,
3,3000,10,33002036,0.007246013849283568,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.2966510623542848,0.00023333333333333333,0.018257418583505537,474.6570839881897,
3,3000,11,33002037,0.005254474718875107,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.2968477575798441,0.00023333333333333333,0.018257418583505537,475.38630843162537,
3,3000,12,33002038,0.007227524344169256,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.296707598545088,0.00023333333333333333,0.018257418583505537,475.53629994392395,
3,3000,13,33002039,0.004998903827523534,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.2967819476023044,0.0002666666666666666,0.018257418583505537,473.6653850078583,
3,3000,14,33002040,0.007182709353201856,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.29676682914219027,0.00023333333333333333,0.018257418583505537,469.68037152290344,
