d,n,b,seed,loss,success,status,message,nit,fun,grad_inf,beta,runtime_seconds,error_message
2,3000,0,32002026,0.012727993425387434,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.2492626628097822,0.00023333333333333333,0.018257418583505537,466.04878067970276,
2,3000,1,32002027,0.010014488253449298,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.24934755356557398,0.0002666666666666666,0.018257418583505537,466.19502305984497,
2,3000,2,32002028,0.009019187538097684,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.2493812398799577,0.0002666666666666666,0.018257418583505537,466.6268672943115,
2,3000,3,32002029,0.01423795129261332,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.24921841462696576,0.0001666666666666667,0.018257418583505537,463.94260239601135,
2,3000,4,32002030,0.004109465419870524,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,1000,0.24950951884531933,0.00023333333333333333,0.018257418583505537,468.5481050014496,
