scenario,replicate,seed,T,centered_l1,success,status,message,nit,fun,grad_inf,runtime_seconds,error_message
calibration_null,33,2060,0.3352402768738981,0.006120622060937049,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964772217077798,0.0004666666666666667,26.32253861427307,
calibration_null,34,2061,0.3153194839035299,0.005756919805161681,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29645606264543795,0.0004666666666666667,26.111482620239258,
calibration_null,35,2062,0.2654879228232622,0.004847124135849711,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965696755050011,0.0006666666666666668,26.119014024734497,
calibration_null,36,2063,0.3355373784097746,0.006126046368039349,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29648576524467285,0.0004666666666666667,26.122629642486572,
calibration_null,37,2064,0.38928933419922734,0.00710741832456947,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963183770860163,0.0004666666666666667,26.187039852142334,
calibration_null,38,2065,0.23675969323075172,0.004322620823016196,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29658385989059843,0.0004666666666666667,26.113456964492798,
calibration_null,39,2066,0.34248458326199227,0.006252884395011647,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965296028641168,0.0004666666666666667,26.124276876449585,
calibration_null,40,2067,0.25897873431882235,0.004728283156685211,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29659014042934434,0.0004666666666666667,26.10888123512268,
calibration_null,41,2068,0.28487101942451454,0.005201009443943298,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29651190984292475,0.0004666666666666667,26.115102767944336,
calibration_null,42,2069,0.23079929080503647,0.004213799261003771,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29661371607945314,0.0004666666666666667,26.214343547821045,
calibration_null,43,2070,0.27711336261548003,0.005059374656353573,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29652473601604973,0.0004666666666666667,26.11262607574463,
calibration_null,44,2071,0.3729377060299452,0.006808879804561046,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963215146592971,0.0006666666666666668,26.115987300872803,
calibration_null,45,2072,0.22644372564450418,0.0041342778847002,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29666629777125747,0.0004666666666666667,26.11795711517334,
calibration_null,46,2073,0.3210490797131047,0.005861527434171388,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29642406208979,0.0004666666666666667,26.15369176864624,
calibration_null,47,2074,0.24222660826468442,0.004422432579151165,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965617074751133,0.0004666666666666667,26.157727241516113,
calibration_null,48,2075,0.253445932299607,0.0046272684742807305,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2966461465263827,0.0004666666666666667,26.115346431732178,
calibration_null,49,2076,0.20693938133587092,0.0037781789064606683,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2966801347914809,0.0004666666666666667,26.10897707939148,
calibration_null,50,2077,0.28972949346759796,0.005289712638224969,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29640720055854247,0.0004666666666666667,26.11138606071472,
calibration_null,51,2078,0.5373104241693467,0.009809901323340673,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2961515295516148,0.0004666666666666667,26.217012405395508,
calibration_null,52,2079,0.2967192204672079,0.0054173270098412775,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964392429646477,0.0004666666666666667,26.113786935806274,
calibration_null,53,2080,0.2635102569266189,0.00481101706175637,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.296647502423513,0.0004666666666666667,26.116899728775024,
calibration_null,54,2081,0.32768634273608527,0.0059827067234307675,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963442171439622,0.0004666666666666667,26.11649179458618,
calibration_null,55,2082,0.332912221785045,0.006078117784694397,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965832448557516,0.0004666666666666667,26.11648654937744,
calibration_null,56,2083,0.3301245585353741,0.0060272222498753,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29639876406134946,0.0004666666666666667,26.204418897628784,
calibration_null,57,2084,0.21404294189105996,0.003907871584950034,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2966272004003094,0.0004666666666666667,26.11884045600891,
calibration_null,58,2085,0.23210760701959593,0.004237685737772571,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965366765948838,0.0004666666666666667,26.11160635948181,
calibration_null,59,2086,0.21028854632801663,0.003839326013627496,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.296634483113018,0.0004666666666666667,26.118237018585205,
calibration_null,60,2087,0.45905611190991097,0.008381179588455806,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29623093632742004,0.0004666666666666667,26.214346647262573,
calibration_null,61,2088,0.20333178354190715,0.0037123134834553405,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2966606799835514,0.0004666666666666667,26.112900018692017,
calibration_null,62,2089,0.2920822698630736,0.005332668261710559,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964835307094387,0.0004666666666666667,26.114712476730347,
calibration_null,63,2090,0.2844344653598627,0.005193039093650619,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964202850349523,0.0004666666666666667,26.086857795715332,
calibration_null,64,2091,0.301346558652958,0.005501810260025957,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965028056220832,0.0004666666666666667,26.07481861114502,
calibration_null,65,2092,0.24039806338277647,0.004389048069843445,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965166147418476,0.0004666666666666667,26.19904661178589,
calibration_null,66,2093,0.22256850451970656,0.0040635263505211265,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965618570118272,0.0004666666666666667,26.133713245391846,
calibration_null,67,2094,0.2481711655284599,0.0045309648494095325,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965896118784418,0.0004666666666666667,26.141530513763428,
calibration_null,68,2095,0.24934540449771467,0.0045524034217882805,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.296560168389333,0.0004666666666666667,26.113933324813843,
calibration_null,69,2096,0.3424607169366877,0.006252448657520512,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29640239548229846,0.0004666666666666667,26.22524333000183,
calibration_null,70,2097,0.33420090070658454,0.006101645735184685,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963603955511301,0.0004666666666666667,26.144680738449097,
calibration_null,71,2098,0.3810172118865671,0.006956390724933277,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29650933902252097,0.0004666666666666667,26.119853496551514,
calibration_null,72,2099,0.324843372461122,0.005930801425100299,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965126728153167,0.0004666666666666667,26.129574060440063,
calibration_null,73,2100,0.24675667307399546,0.004505139868585165,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29656993267614756,0.0004666666666666667,26.140138626098633,
calibration_null,74,2101,0.2896443867523278,0.005288158809300014,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29643870689637986,0.0004666666666666667,26.199992656707764,
calibration_null,75,2102,0.2808382318815134,0.00512738115371238,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29641038640545686,0.0006666666666666668,26.13163423538208,
calibration_null,76,2103,0.4676538059106058,0.008538151286679386,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963456388441025,0.0004666666666666667,26.14240264892578,
calibration_null,77,2104,0.2894744070584065,0.005285055418877397,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964803121506004,0.0004666666666666667,26.1123366355896,
calibration_null,78,2105,0.33864947664808426,0.006182865248249157,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29647046241787317,0.0004666666666666667,26.126718044281006,
calibration_null,79,2106,0.19968125040758214,0.0036456641719690127,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2966328576988114,0.0004666666666666667,26.224260330200195,
calibration_null,80,2107,0.21886563620217936,0.0039959215336884315,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2966695817159079,0.0004666666666666667,26.111584186553955,
calibration_null,81,2108,0.22645459981735522,0.004134476419025691,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29660145139640076,0.0004666666666666667,26.131727933883667,
calibration_null,82,2109,0.2751975118435841,0.005024396166867538,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29659370345364816,0.0004666666666666667,26.142640113830566,
calibration_null,83,2110,0.22981241384806653,0.004195781435309955,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29658734864678715,0.0004666666666666667,26.20471954345703,
calibration_null,84,2111,0.3081439579957288,0.005625913225106169,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29652244264455724,0.0004666666666666667,26.129669904708862,
calibration_null,85,2112,0.20203312173416138,0.003688603271232914,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2966403891972583,0.0004666666666666667,26.148139238357544,
calibration_null,86,2113,0.3470489135722116,0.006336217284038703,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29643192168450694,0.0004666666666666667,26.11601233482361,
calibration_null,87,2114,0.2700319252748211,0.004930085890652297,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29655667030821553,0.0004666666666666667,26.13080906867981,
calibration_null,88,2115,0.19658588645840752,0.003589150816680639,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2966830941226138,0.0004666666666666667,26.223989248275757,
calibration_null,89,2116,0.2795457648322722,0.005103784041788995,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965008497425284,0.0004666666666666667,26.113226175308228,
calibration_null,90,2117,0.4010716675148067,0.007322533315802386,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29639130745027426,0.0004666666666666667,26.126803636550903,
calibration_null,91,2118,0.17797612168427185,0.0032493845514586675,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2966743863704575,0.0004666666666666667,26.146981239318848,
calibration_null,92,2119,0.21457503230162747,0.003917586182300034,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965575998339314,0.0004666666666666667,26.2868070602417,
calibration_null,93,2120,0.22745423516930396,0.004152727180077089,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29665513352349965,0.0006666666666666668,26.1410870552063,
calibration_null,94,2121,0.25650846890640217,0.004683182487038299,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2966853800137624,0.0004666666666666667,26.160552501678467,
calibration_null,95,2122,0.33494560223328723,0.006115242062677472,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29633307734402675,0.0004666666666666667,26.136123418807983,
calibration_null,96,2123,0.2843039882164199,0.005190656917827203,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964192306335559,0.0004666666666666667,26.14663791656494,
calibration_null,97,2124,0.250876052587118,0.00458034910466056,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965921673059897,0.0004666666666666667,26.25096035003662,
calibration_null,98,2125,0.28733741743399205,0.0052460395047958545,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29646350026959767,0.0003333333333333333,26.13043522834778,
calibration_null,99,2126,0.3318667386071137,0.006059029960692892,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29648292475758314,0.0004666666666666667,26.146273851394653,
calibration_null,100,2127,0.354651391012482,0.006475018896937377,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965043199001773,0.0003333333333333333,26.156298398971558,
calibration_null,101,2128,0.233301847323512,0.004259489482890459,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965566475337895,0.0004666666666666667,26.125795602798462,
calibration_null,102,2129,0.33747235248837065,0.0061613739997405095,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964379433879655,0.0004666666666666667,26.4424147605896,
calibration_null,103,2130,0.5501396649723348,0.010044130142789416,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963058265913388,0.0004666666666666667,26.151018142700195,
calibration_null,104,2131,0.20527196991075644,0.003747736278121434,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29662651414555974,0.0004666666666666667,26.11935257911682,
calibration_null,105,2132,0.3033078058449534,0.005537617570955942,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29657384364348943,0.0004666666666666667,26.13311505317688,
calibration_null,106,2133,0.23742635055090403,0.004334792264761975,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965982504198707,0.0004666666666666667,26.226152181625366,
calibration_null,107,2134,0.4598112344812754,0.00839496617732306,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29622824910439133,0.0004666666666666667,26.11782431602478,
calibration_null,108,2135,0.35315021666875435,0.006447611328577122,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29642558517182005,0.0004666666666666667,26.133816242218018,
calibration_null,109,2136,0.26781427600799074,0.004889597339716371,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29661922738509094,0.0004666666666666667,26.1488995552063,
calibration_null,110,2137,0.39460162409844074,0.007204407024896338,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964345469170703,0.0004666666666666667,26.12097692489624,
calibration_null,111,2138,0.3709645043773937,0.006772854236040749,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963870529924138,0.0004666666666666667,26.22015881538391,
calibration_null,112,2139,0.43031926237427703,0.00785651889771252,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29643092022036116,0.0004666666666666667,26.152448415756226,
calibration_null,113,2140,0.21140587712576356,0.0038597255896982035,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29670639556262424,0.0004666666666666667,26.132179975509644,
calibration_null,114,2141,0.39357193308023664,0.00718560752496531,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963364693532044,0.0004666666666666667,26.138211488723755,
calibration_null,115,2142,0.43234411899649516,0.00789348755263594,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963934142492865,0.0004666666666666667,26.22740626335144,
calibration_null,116,2143,0.3451018958744794,0.006300669766941713,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29645635446166396,0.0004666666666666667,26.121925830841064,
calibration_null,117,2144,0.2853046552323294,0.005208926514399371,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964594984866086,0.0004666666666666667,26.133581399917603,
calibration_null,118,2145,0.2680825265096082,0.004894494901409636,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29651278951587845,0.0006666666666666668,26.15256953239441,
calibration_null,119,2146,0.2172707985418025,0.0039668039149501925,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29658986300209994,0.0004666666666666667,26.122687339782715,
calibration_null,120,2147,0.2126450738254456,0.003882350122551597,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29669714998749225,0.0004666666666666667,26.21493363380432,
calibration_null,121,2148,0.3006110193965971,0.0054883812119379755,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964151639215993,0.0004666666666666667,26.147111177444458,
calibration_null,122,2149,0.3519371068341352,0.006425463074538713,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964706133822651,0.0004666666666666667,26.12135100364685,
calibration_null,123,2150,0.26942422197185506,0.004918990797075467,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964977824793224,0.0004666666666666667,26.132557153701782,
calibration_null,124,2151,0.33392011505165675,0.006096519313950425,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963689852163376,0.0004666666666666667,26.185956716537476,
calibration_null,125,2152,0.2306725833883231,0.004211485910659201,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29658562776038205,0.0003333333333333333,26.169758796691895,
calibration_null,126,2153,0.3098394116986486,0.0056568678330493295,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29645186901707454,0.0004666666666666667,26.145493745803833,
calibration_null,127,2154,0.29997581356852243,0.005476783993248134,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965366458492669,0.0004666666666666667,26.150978803634644,
calibration_null,128,2155,0.27632947466685975,0.005045062885953047,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29646569348801055,0.0004666666666666667,26.117858409881592,
calibration_null,129,2156,0.28004131632486107,0.005112831532818871,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965118314401024,0.0004666666666666667,26.377840995788574,
calibration_null,130,2157,0.25588304341279516,0.00467176383200872,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29658968866867036,0.0004666666666666667,26.143485069274902,
calibration_null,131,2158,0.20158315011930025,0.0036803879511096986,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2967129618347247,0.0004666666666666667,26.126383781433105,
calibration_null,132,2159,0.3589335150341121,0.006553199427626762,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29636288914566505,0.0004666666666666667,26.145952701568604,
calibration_null,133,2160,0.23966408840670383,0.004375647581475468,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29657533396223373,0.0004666666666666667,26.1523175239563,
calibration_null,134,2161,0.25473955904335915,0.004650886759232231,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965679869269096,0.0004666666666666667,26.22230625152588,
calibration_null,135,2162,0.2549683632440599,0.004655064133298089,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965765044844811,0.0004666666666666667,26.14622163772583,
calibration_null,136,2163,0.2776355542662991,0.005068908527903389,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29656150182278107,0.0004666666666666667,26.15485906600952,
calibration_null,137,2164,0.743675812655881,0.013577600602087063,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29598440737572995,0.0004666666666666667,26.128284692764282,
calibration_null,138,2165,0.25715552713443596,0.004694996099955414,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965201980137054,0.0003333333333333333,26.390772819519043,
calibration_null,139,2166,0.314732666876106,0.005746206041060075,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965005982312077,0.0004666666666666667,26.144426345825195,
calibration_null,140,2167,0.24429532239373886,0.004460201958934924,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29660627743954454,0.0006666666666666668,26.132344722747803,
calibration_null,141,2168,0.4454884593745071,0.008133469276921377,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964263350700998,0.0004666666666666667,26.149394512176514,
calibration_null,142,2169,0.2861341157235055,0.005224070321785253,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2964839362158695,0.0004666666666666667,26.15445899963379,
calibration_null,143,2170,0.30388945238722964,0.005548236935345927,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29646000639892606,0.0004666666666666667,26.4152410030365,
calibration_null,144,2171,0.3490593308393339,0.006372922313612061,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963801361820506,0.0004666666666666667,26.149907112121582,
calibration_null,145,2172,0.23859942331003767,0.004356209545154386,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29656136264851585,0.0004666666666666667,26.146725177764893,
calibration_null,146,2173,0.2660310045003553,0.004857039405353431,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29648626263062844,0.0004666666666666667,26.13461971282959,
