scenario,alternative,theta,replicate,seed,reject,T,centered_l1,success,status,message,nit,fun,grad_inf,critical_value,runtime_seconds,error_message
location_shift,Y = X + theta e1,0.1,1,402035,True,2.284770054349004,0.041714003249308455,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29072953875314844,0.0004666666666666667,0.4713251919758344,25.30988597869873,
location_shift,Y = X + theta e1,0.25,1,402036,True,5.256389458977442,0.09596810259047736,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26602250948428313,0.0004666666666666667,0.4713251919758344,25.21649432182312,
location_shift,Y = X + theta e1,0.5,1,402037,True,10.115414009975273,0.18468134772557482,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.17297880822536166,0.0010666666666666667,0.4713251919758344,25.432154893875122,
scale,Y = (1 + theta) X,0.1,1,402038,True,0.7140208374941533,0.013036177307475942,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2930337158137006,0.0004666666666666667,0.4713251919758344,25.1588397026062,
scale,Y = (1 + theta) X,0.25,1,402039,True,1.495720619435259,0.027307997433009712,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.27739151260586153,0.0006666666666666668,0.4713251919758344,25.189369440078735,
scale,Y = (1 + theta) X,0.5,1,402040,True,2.9985695893850486,0.05474614014517315,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2213756005818048,0.0004666666666666667,0.4713251919758344,25.018778324127197,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,1,402041,True,0.902756413144529,0.016482001713723726,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29460143897273394,0.0004666666666666667,0.4713251919758344,25.39840579032898,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,1,402042,True,2.0713219051200435,0.037816991042960775,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2886042608667063,0.0004666666666666667,0.4713251919758344,25.29484224319458,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,1,402043,True,5.413040265921611,0.09882814194430097,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26122309559233375,0.0004666666666666667,0.4713251919758344,25.18993902206421,
null,null,0.0,2,302028,False,0.2885973635102103,0.005269042867702017,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29654600882820903,0.0004666666666666667,0.4713251919758344,25.27555227279663,
location_shift,Y = X + theta e1,0.1,2,402044,True,1.7125123959799853,0.031266055642848574,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2929994640415555,0.0003333333333333333,0.4713251919758344,25.39807915687561,
location_shift,Y = X + theta e1,0.25,2,402045,True,5.239565512622438,0.09566094075964761,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2660801718382564,0.0004666666666666667,0.4713251919758344,25.15031909942627,
location_shift,Y = X + theta e1,0.5,2,402046,True,10.052446676304736,0.18353172675766455,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.17778215258361257,0.0008666666666666666,0.4713251919758344,25.074517726898193,
scale,Y = (1 + theta) X,0.1,2,402047,True,0.7595335436434424,0.013867121834511598,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2928216112498951,0.0004666666666666667,0.4713251919758344,25.15913200378418,
scale,Y = (1 + theta) X,0.25,2,402048,True,1.4867100004195264,0.027143486789942984,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.27778744924766424,0.0004666666666666667,0.4713251919758344,25.195802927017212,
scale,Y = (1 + theta) X,0.5,2,402049,True,3.129132402615995,0.057129880077770596,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.21794792925364886,0.0008666666666666666,0.4713251919758344,25.116443395614624,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,2,402050,True,0.8498315129940333,0.01551572965818589,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29439117391152103,0.0004666666666666667,0.4713251919758344,25.320075750350952,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,2,402051,True,2.092566488168511,0.03820486228830869,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.28871209600358455,0.0004666666666666667,0.4713251919758344,25.290539741516113,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,2,402052,True,5.27358083308965,0.09628197270366957,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2627294544300589,0.0004666666666666667,0.4713251919758344,25.18354034423828,
null,null,0.0,3,302029,False,0.26854906950652074,0.004903012772191471,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965167250099626,0.0006666666666666668,0.4713251919758344,25.267595052719116,
location_shift,Y = X + theta e1,0.1,3,402053,True,2.2979972185335433,0.041955497122498346,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29076517808311325,0.0004666666666666667,0.4713251919758344,25.38824701309204,
location_shift,Y = X + theta e1,0.25,3,402054,True,5.187464554808941,0.09470971176424504,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26690864327601516,0.0003333333333333333,0.4713251919758344,25.15709900856018,
location_shift,Y = X + theta e1,0.5,3,402055,True,10.244970165300236,0.1870467086834123,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.17327299248523698,0.0008666666666666666,0.4713251919758344,25.071214199066162,
scale,Y = (1 + theta) X,0.1,3,402056,True,0.6749405704047035,0.01232267251286866,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2932903719582939,0.0004666666666666667,0.4713251919758344,25.160535097122192,
scale,Y = (1 + theta) X,0.25,3,402057,True,1.6074033511449943,0.029347035814383696,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.27571213702058966,0.0004666666666666667,0.4713251919758344,25.197566986083984,
scale,Y = (1 + theta) X,0.5,3,402058,True,3.0599200286463564,0.05586624079504878,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.22016812613992534,0.0006666666666666668,0.4713251919758344,25.10516357421875,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,3,402059,True,1.154866619358221,0.021084883277741,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2936369198458452,0.0004666666666666667,0.4713251919758344,25.319254398345947,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,3,402060,True,2.7434474426244986,0.05008826832184326,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.284998555824297,0.0004666666666666667,0.4713251919758344,25.1584050655365,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,3,402061,True,4.9952244493514,0.09119990369036945,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2648723907450447,0.0004666666666666667,0.4713251919758344,25.19105315208435,
null,null,0.0,4,302030,False,0.26422139307142817,0.004824000572022013,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2965308576461565,0.0004666666666666667,0.4713251919758344,25.347007513046265,
location_shift,Y = X + theta e1,0.1,4,402062,True,2.02683191938898,0.03700471875069456,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2915805007941634,0.0004666666666666667,0.4713251919758344,25.32685613632202,
location_shift,Y = X + theta e1,0.25,4,402063,True,5.660530738670433,0.10334667910070588,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2620479694231301,0.0004666666666666667,0.4713251919758344,25.165165901184082,
location_shift,Y = X + theta e1,0.5,4,402064,True,10.209920077025286,0.18640678455038773,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.1712101954876531,0.0020666666666666663,0.4713251919758344,25.188618421554565,
scale,Y = (1 + theta) X,0.1,4,402065,True,0.6386423612138215,0.01165996091383908,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29335840560544674,0.0004666666666666667,0.4713251919758344,25.16195034980774,
scale,Y = (1 + theta) X,0.25,4,402066,True,1.487192795747907,0.02715230138634339,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.27783185153427986,0.0004666666666666667,0.4713251919758344,25.266499996185303,
scale,Y = (1 + theta) X,0.5,4,402067,True,3.091949811346054,0.056451021944935884,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.21938585752397813,0.0004666666666666667,0.4713251919758344,25.034154653549194,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,4,402068,True,0.6599064208479155,0.012048187751363359,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29477566289993246,0.0004666666666666667,0.4713251919758344,25.320502042770386,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,4,402069,True,2.4943724888308223,0.04554080263176481,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.28630786723283524,0.0004666666666666667,0.4713251919758344,25.281915187835693,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,4,402070,True,4.919202129320946,0.08981193237188424,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26523400431687383,0.0004666666666666667,0.4713251919758344,25.18767023086548,
null,null,0.0,5,302031,True,0.5922044806405807,0.010812125090082583,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29609019158068806,0.0004666666666666667,0.4713251919758344,25.329676628112793,
location_shift,Y = X + theta e1,0.1,5,402071,True,1.8606851562500977,0.03397130774977344,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.292511974109471,0.0004666666666666667,0.4713251919758344,25.33098292350769,
location_shift,Y = X + theta e1,0.25,5,402072,True,4.954014514053508,0.09044751665183667,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26847844255872466,0.0004666666666666667,0.4713251919758344,25.1503427028656,
location_shift,Y = X + theta e1,0.5,5,402073,True,10.378688586842973,0.1894880618778437,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.17125786098735782,0.0006666666666666668,0.4713251919758344,25.328636169433594,
scale,Y = (1 + theta) X,0.1,5,402074,True,0.6993776309487545,0.012768830156171867,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.292971803212857,0.0004666666666666667,0.4713251919758344,25.168007612228394,
scale,Y = (1 + theta) X,0.25,5,402075,True,1.6105637812622062,0.02940473710993755,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.275564255703477,0.0004666666666666667,0.4713251919758344,25.28202247619629,
scale,Y = (1 + theta) X,0.5,5,402076,True,3.080883876680717,0.0562489865437331,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.21974028814694893,0.0004666666666666667,0.4713251919758344,25.15419864654541,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,5,402077,True,0.8853310039057409,0.016163858723262287,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2942247461945061,0.0004666666666666667,0.4713251919758344,25.32823896408081,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,5,402078,True,2.3261261821172785,0.042469059384966784,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2869075184877257,0.0004666666666666667,0.4713251919758344,25.152735471725464,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,5,402079,True,4.996209661817471,0.09121789112675621,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2639940393202911,0.0004666666666666667,0.4713251919758344,25.27870225906372,
null,null,0.0,6,302032,False,0.29372558589567166,0.005362670970382687,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29652225547632177,0.0003333333333333333,0.4713251919758344,25.266125440597534,
location_shift,Y = X + theta e1,0.1,6,402080,True,2.3499496658499273,0.042904014699591084,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29053475404129614,0.0004666666666666667,0.4713251919758344,25.318339824676514,
location_shift,Y = X + theta e1,0.25,6,402081,True,5.369053473853133,0.09802505666936115,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26478996354359197,0.0004666666666666667,0.4713251919758344,25.155108213424683,
location_shift,Y = X + theta e1,0.5,6,402082,True,10.415085570765342,0.19015257684849152,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.1708733364039733,0.0012666666666666668,0.4713251919758344,25.4471218585968,
scale,Y = (1 + theta) X,0.1,6,402083,True,0.7013607412722146,0.012805036631444548,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2930049721659514,0.0004666666666666667,0.4713251919758344,25.229581594467163,
scale,Y = (1 + theta) X,0.25,6,402084,True,1.4482740787138342,0.026441746078719314,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.27796195475537977,0.0004666666666666667,0.4713251919758344,25.192625999450684,
scale,Y = (1 + theta) X,0.5,6,402085,True,2.992164578150929,0.05462920117403978,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.22241525754597313,0.0008666666666666666,0.4713251919758344,25.01842713356018,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,6,402086,True,1.0107343241796838,0.018453399633265068,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2939815001167719,0.0004666666666666667,0.4713251919758344,25.313236713409424,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,6,402087,True,2.6703420034112244,0.04875355171739549,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2855697633843898,0.0003333333333333333,0.4713251919758344,25.15178894996643,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,6,402088,True,5.3572588830981624,0.0978097178889265,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26010658299537626,0.0004666666666666667,0.4713251919758344,25.39919376373291,
null,null,0.0,7,302033,False,0.44459674354071615,0.008117188847686316,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963864153547134,0.0004666666666666667,0.4713251919758344,25.263201236724854,
location_shift,Y = X + theta e1,0.1,7,402089,True,1.9324546843586956,0.03528163406599277,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2923849600407094,0.0004666666666666667,0.4713251919758344,25.32691526412964,
location_shift,Y = X + theta e1,0.25,7,402090,True,5.339714214406584,0.09748939752871542,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26468966586981746,0.0004666666666666667,0.4713251919758344,25.153214693069458,
location_shift,Y = X + theta e1,0.5,7,402091,True,10.091763482754768,0.18424955015038946,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.17489012915851512,0.0006666666666666668,0.4713251919758344,25.45941972732544,
scale,Y = (1 + theta) X,0.1,7,402092,True,0.6189532770913074,0.011300489063488487,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29347611325146183,0.0004666666666666667,0.4713251919758344,25.220015287399292,
scale,Y = (1 + theta) X,0.25,7,402093,True,1.5323719713626676,0.027977156506799782,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.277632038305293,0.0006666666666666668,0.4713251919758344,25.21514654159546,
scale,Y = (1 + theta) X,0.5,7,402094,True,3.0835567591829864,0.056297786478401564,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.21943674184675155,0.0004666666666666667,0.4713251919758344,25.042218923568726,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,7,402095,True,1.1771603895128022,0.02149190997125765,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29371606713293025,0.0004666666666666667,0.4713251919758344,25.32707405090332,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,7,402096,True,2.6597319065625364,0.04855983873801746,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2849294246135521,0.0006666666666666668,0.4713251919758344,25.35615873336792,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,7,402097,True,4.88081807255037,0.0891111385804908,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26594904032487304,0.0004666666666666667,0.4713251919758344,25.194202423095703,
null,null,0.0,8,302034,False,0.195905986348541,0.0035767375957798343,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29671566195898846,0.0004666666666666667,0.4713251919758344,25.26098132133484,
location_shift,Y = X + theta e1,0.1,8,402098,True,2.058322270427898,0.03757965127095361,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2913779503910313,0.0004666666666666667,0.4713251919758344,25.31196665763855,
location_shift,Y = X + theta e1,0.25,8,402099,True,5.3643129157194105,0.09793850631519434,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2646110002308895,0.0004666666666666667,0.4713251919758344,25.13633942604065,
location_shift,Y = X + theta e1,0.5,8,402100,True,10.574396486655662,0.19306118292482274,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.1654445689304999,0.0008666666666666666,0.4713251919758344,25.495885848999023,
scale,Y = (1 + theta) X,0.1,8,402101,True,0.7164450687721686,0.013080437512661894,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29315024711306853,0.0004666666666666667,0.4713251919758344,25.144704580307007,
scale,Y = (1 + theta) X,0.25,8,402102,True,1.6097279429957538,0.029389476860838818,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.275710567911103,0.0003333333333333333,0.4713251919758344,25.184423685073853,
scale,Y = (1 + theta) X,0.5,8,402103,True,3.115605330494896,0.05688291065984642,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.21809535801096372,0.0004666666666666667,0.4713251919758344,25.023497581481934,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,8,402104,True,0.8000819279953734,0.014607430660509669,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29434953956492843,0.0004666666666666667,0.4713251919758344,25.31421661376953,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,8,402105,True,2.4289546060988774,0.04434644096388101,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2866675802711486,0.0004666666666666667,0.4713251919758344,25.425262928009033,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,8,402106,True,5.247384575826235,0.09580369666949022,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26164627373214683,0.0004666666666666667,0.4713251919758344,25.230525255203247,
null,null,0.0,9,302035,False,0.41891156867502893,0.007648243858772929,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2963743997599945,0.0004666666666666667,0.4713251919758344,25.288278341293335,
location_shift,Y = X + theta e1,0.1,9,402107,True,2.2247154943590086,0.04061756200972287,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2910437646083793,0.0004666666666666667,0.4713251919758344,25.540400981903076,
location_shift,Y = X + theta e1,0.25,9,402108,True,5.39543802812284,0.0985067705208024,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2639826589043324,0.0004666666666666667,0.4713251919758344,25.480038166046143,
location_shift,Y = X + theta e1,0.5,9,402109,True,10.309225689338165,0.18821984868207528,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.17305370707326082,0.0006666666666666668,0.4713251919758344,25.45250701904297,
scale,Y = (1 + theta) X,0.1,9,402110,True,0.6633773555073024,0.01211155805831578,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2931149511602052,0.0004666666666666667,0.4713251919758344,25.285517930984497,
scale,Y = (1 + theta) X,0.25,9,402111,True,1.5698254941960634,0.028660961150595972,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2763763181956762,0.0004666666666666667,0.4713251919758344,25.261744737625122,
scale,Y = (1 + theta) X,0.5,9,402112,True,3.0762806710971558,0.05616494389256809,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.21955849262054494,0.0004666666666666667,0.4713251919758344,25.084016799926758,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,9,402113,True,0.8948014679730959,0.016336764949920035,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2942639550253619,0.0004666666666666667,0.4713251919758344,25.474064350128174,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,9,402114,True,2.5301560027796803,0.04619411722431782,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2852901575646475,0.0004666666666666667,0.4713251919758344,25.326380968093872,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,9,402115,True,5.204100312881918,0.09501343776283731,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2621287191747166,0.0004666666666666667,0.4713251919758344,25.258769989013672,
null,null,0.0,10,302036,False,0.29917364519603545,0.0054621384694971895,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29646102036041866,0.0004666666666666667,0.4713251919758344,25.30879521369934,
location_shift,Y = X + theta e1,0.1,10,402116,True,2.283909141373354,0.041698285200748045,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2905722643989882,0.0003333333333333333,0.4713251919758344,25.31581449508667,
location_shift,Y = X + theta e1,0.25,10,402117,True,5.2492500189056,0.09583775484463389,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.26577353992920416,0.0004666666666666667,0.4713251919758344,25.222392559051514,
location_shift,Y = X + theta e1,0.5,10,402118,True,10.195257624491532,0.1861390860170182,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.17164004735600738,0.0014666666666666667,0.4713251919758344,25.43185520172119,
scale,Y = (1 + theta) X,0.1,10,402119,True,0.6528021379287302,0.011918481884372143,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29330040876797064,0.0004666666666666667,0.4713251919758344,25.141316890716553,
scale,Y = (1 + theta) X,0.25,10,402120,True,1.5601977625692913,0.02848518362427634,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2763777948460924,0.0006666666666666668,0.4713251919758344,25.18363356590271,
scale,Y = (1 + theta) X,0.5,10,402121,True,3.00510752406013,0.054865505955207734,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.22163834562365237,0.0004666666666666667,0.4713251919758344,25.011746406555176,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,10,402122,True,1.0402057757355438,0.01899147226058391,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29394094909824564,0.0004666666666666667,0.4713251919758344,25.39618682861328,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,10,402123,True,2.65118160827862,0.04840373236323418,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.28515063210087804,0.0004666666666666667,0.4713251919758344,25.14320969581604,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,10,402124,True,5.314102436411739,0.09702179257719573,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2619294660812303,0.0004666666666666667,0.4713251919758344,25.186771392822266,
null,null,0.0,11,302037,False,0.20600429477132412,0.0037611066396399254,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29660772406488733,0.0004666666666666667,0.4713251919758344,25.253010988235474,
location_shift,Y = X + theta e1,0.1,11,402125,True,2.256091772588282,0.04119041185494724,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.29097043329646083,0.0004666666666666667,0.4713251919758344,25.305367708206177,
location_shift,Y = X + theta e1,0.25,11,402126,True,4.916460837921773,0.08976188346735017,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,200,0.2686657089739406,0.0004666666666666667,0.4713251919758344,25.210045099258423,
