Python executable: /burg-archive/home/ss6574/.conda/envs/ot-exp/bin/python
Python version: 3.11.15 | packaged by conda-forge | (main, Mar  5 2026, 16:45:40) [GCC 14.3.0]
otexp package: /burg-archive/home/ss6574/L1-rates-ot-potentials/src/otexp/__init__.py
Running new_d dimension d=3, task=1
[trial] d=3, n=100, b=1/100, runtime=1.29s, success=True, nit=110, nfev=122
[trial] d=3, n=100, b=2/100, runtime=1.43s, success=True, nit=96, nfev=106
[trial] d=3, n=100, b=3/100, runtime=1.33s, success=True, nit=86, nfev=95
[trial] d=3, n=100, b=4/100, runtime=1.09s, success=True, nit=71, nfev=82
[trial] d=3, n=100, b=5/100, runtime=1.69s, success=True, nit=107, nfev=123
[trial] d=3, n=100, b=6/100, runtime=1.16s, success=True, nit=81, nfev=86
[trial] d=3, n=100, b=7/100, runtime=0.59s, success=True, nit=39, nfev=43
[trial] d=3, n=100, b=8/100, runtime=1.08s, success=True, nit=71, nfev=81
[trial] d=3, n=100, b=9/100, runtime=1.08s, success=True, nit=75, nfev=80
[trial] d=3, n=100, b=10/100, runtime=1.58s, success=True, nit=105, nfev=118
[trial] d=3, n=100, b=11/100, runtime=1.00s, success=True, nit=68, nfev=74
[trial] d=3, n=100, b=12/100, runtime=1.81s, success=True, nit=117, nfev=135
[trial] d=3, n=100, b=13/100, runtime=0.88s, success=True, nit=61, nfev=64
[trial] d=3, n=100, b=14/100, runtime=1.00s, success=True, nit=67, nfev=74
[trial] d=3, n=100, b=15/100, runtime=1.21s, success=True, nit=76, nfev=88
[trial] d=3, n=100, b=16/100, runtime=1.02s, success=True, nit=71, nfev=75
[trial] d=3, n=100, b=17/100, runtime=1.01s, success=True, nit=66, nfev=74
[trial] d=3, n=100, b=18/100, runtime=1.00s, success=True, nit=66, nfev=73
[trial] d=3, n=100, b=19/100, runtime=0.82s, success=True, nit=57, nfev=61
[trial] d=3, n=100, b=20/100, runtime=1.29s, success=True, nit=76, nfev=90
[trial] d=3, n=100, b=21/100, runtime=1.01s, success=True, nit=69, nfev=76
[trial] d=3, n=100, b=22/100, runtime=1.18s, success=True, nit=87, nfev=91
[trial] d=3, n=100, b=23/100, runtime=0.91s, success=True, nit=64, nfev=69
[trial] d=3, n=100, b=24/100, runtime=1.46s, success=True, nit=105, nfev=113
[trial] d=3, n=100, b=25/100, runtime=1.08s, success=True, nit=76, nfev=82
[trial] d=3, n=100, b=26/100, runtime=1.82s, success=True, nit=129, nfev=140
[trial] d=3, n=100, b=27/100, runtime=1.35s, success=True, nit=90, nfev=102
[trial] d=3, n=100, b=28/100, runtime=1.53s, success=True, nit=100, nfev=114
[trial] d=3, n=100, b=29/100, runtime=1.26s, success=True, nit=88, nfev=95
[trial] d=3, n=100, b=30/100, runtime=1.54s, success=True, nit=107, nfev=117
[trial] d=3, n=100, b=31/100, runtime=1.21s, success=True, nit=86, nfev=92
[trial] d=3, n=100, b=32/100, runtime=1.36s, success=True, nit=94, nfev=104
[trial] d=3, n=100, b=33/100, runtime=1.10s, success=True, nit=75, nfev=83
[trial] d=3, n=100, b=34/100, runtime=1.81s, success=True, nit=125, nfev=137
[trial] d=3, n=100, b=35/100, runtime=1.77s, success=True, nit=123, nfev=137
[trial] d=3, n=100, b=36/100, runtime=1.47s, success=True, nit=89, nfev=97
[trial] d=3, n=100, b=37/100, runtime=0.90s, success=True, nit=65, nfev=71
[trial] d=3, n=100, b=38/100, runtime=1.37s, success=True, nit=87, nfev=93
[trial] d=3, n=100, b=39/100, runtime=1.54s, success=True, nit=82, nfev=93
[trial] d=3, n=100, b=40/100, runtime=2.91s, success=True, nit=118, nfev=132
[trial] d=3, n=100, b=41/100, runtime=1.70s, success=True, nit=106, nfev=117
[trial] d=3, n=100, b=42/100, runtime=1.63s, success=True, nit=85, nfev=95
[trial] d=3, n=100, b=43/100, runtime=0.90s, success=True, nit=58, nfev=64
[trial] d=3, n=100, b=44/100, runtime=1.05s, success=True, nit=46, nfev=48
[trial] d=3, n=100, b=45/100, runtime=0.96s, success=True, nit=40, nfev=44
[trial] d=3, n=100, b=46/100, runtime=1.42s, success=True, nit=58, nfev=63
[trial] d=3, n=100, b=47/100, runtime=1.52s, success=True, nit=75, nfev=87
[trial] d=3, n=100, b=48/100, runtime=2.19s, success=True, nit=90, nfev=99
[trial] d=3, n=100, b=49/100, runtime=1.54s, success=True, nit=85, nfev=91
[trial] d=3, n=100, b=50/100, runtime=1.28s, success=True, nit=84, nfev=94
[trial] d=3, n=100, b=51/100, runtime=1.60s, success=True, nit=100, nfev=117
[trial] d=3, n=100, b=52/100, runtime=0.67s, success=True, nit=45, nfev=49
[trial] d=3, n=100, b=53/100, runtime=1.25s, success=True, nit=77, nfev=84
[trial] d=3, n=100, b=54/100, runtime=0.90s, success=True, nit=59, nfev=64
[trial] d=3, n=100, b=55/100, runtime=1.00s, success=True, nit=71, nfev=79
[trial] d=3, n=100, b=56/100, runtime=1.12s, success=True, nit=81, nfev=88
[trial] d=3, n=100, b=57/100, runtime=1.29s, success=True, nit=94, nfev=102
[trial] d=3, n=100, b=58/100, runtime=1.55s, success=True, nit=103, nfev=111
[trial] d=3, n=100, b=59/100, runtime=1.50s, success=True, nit=105, nfev=118
[trial] d=3, n=100, b=60/100, runtime=1.29s, success=True, nit=98, nfev=109
[trial] d=3, n=100, b=61/100, runtime=1.76s, success=True, nit=128, nfev=150
[trial] d=3, n=100, b=62/100, runtime=1.61s, success=True, nit=126, nfev=139
[trial] d=3, n=100, b=63/100, runtime=1.14s, success=True, nit=83, nfev=96
[trial] d=3, n=100, b=64/100, runtime=1.41s, success=True, nit=108, nfev=120
[trial] d=3, n=100, b=65/100, runtime=1.10s, success=True, nit=83, nfev=93
[trial] d=3, n=100, b=66/100, runtime=1.11s, success=True, nit=86, nfev=93
[trial] d=3, n=100, b=67/100, runtime=1.41s, success=True, nit=105, nfev=112
[trial] d=3, n=100, b=68/100, runtime=1.42s, success=True, nit=100, nfev=116
[trial] d=3, n=100, b=69/100, runtime=0.94s, success=True, nit=69, nfev=78
[trial] d=3, n=100, b=70/100, runtime=1.14s, success=True, nit=88, nfev=95
[trial] d=3, n=100, b=71/100, runtime=0.94s, success=True, nit=63, nfev=72
[trial] d=3, n=100, b=72/100, runtime=1.28s, success=True, nit=86, nfev=97
[trial] d=3, n=100, b=73/100, runtime=1.05s, success=True, nit=73, nfev=79
[trial] d=3, n=100, b=74/100, runtime=1.40s, success=True, nit=86, nfev=96
[trial] d=3, n=100, b=75/100, runtime=0.96s, success=True, nit=73, nfev=78
[trial] d=3, n=100, b=76/100, runtime=0.80s, success=True, nit=61, nfev=65
[trial] d=3, n=100, b=77/100, runtime=1.37s, success=True, nit=105, nfev=121
[trial] d=3, n=100, b=78/100, runtime=1.13s, success=True, nit=73, nfev=80
[trial] d=3, n=100, b=79/100, runtime=1.07s, success=True, nit=82, nfev=93
[trial] d=3, n=100, b=80/100, runtime=1.46s, success=True, nit=110, nfev=124
[trial] d=3, n=100, b=81/100, runtime=0.71s, success=True, nit=55, nfev=60
[trial] d=3, n=100, b=82/100, runtime=1.33s, success=True, nit=102, nfev=118
[trial] d=3, n=100, b=83/100, runtime=1.72s, success=True, nit=136, nfev=152
[trial] d=3, n=100, b=84/100, runtime=0.83s, success=True, nit=66, nfev=75
[trial] d=3, n=100, b=85/100, runtime=0.69s, success=True, nit=57, nfev=62
[trial] d=3, n=100, b=86/100, runtime=1.41s, success=True, nit=107, nfev=119
[trial] d=3, n=100, b=87/100, runtime=1.77s, success=True, nit=125, nfev=138
[trial] d=3, n=100, b=88/100, runtime=0.95s, success=True, nit=79, nfev=84
[trial] d=3, n=100, b=89/100, runtime=0.62s, success=True, nit=50, nfev=56
[trial] d=3, n=100, b=90/100, runtime=0.90s, success=True, nit=72, nfev=80
[trial] d=3, n=100, b=91/100, runtime=1.28s, success=True, nit=101, nfev=114
[trial] d=3, n=100, b=92/100, runtime=1.26s, success=True, nit=69, nfev=73
[trial] d=3, n=100, b=93/100, runtime=1.21s, success=True, nit=53, nfev=57
[trial] d=3, n=100, b=94/100, runtime=0.81s, success=True, nit=67, nfev=72
[trial] d=3, n=100, b=95/100, runtime=1.32s, success=True, nit=105, nfev=115
[trial] d=3, n=100, b=96/100, runtime=1.92s, success=True, nit=88, nfev=96
[trial] d=3, n=100, b=97/100, runtime=1.76s, success=True, nit=78, nfev=86
[trial] d=3, n=100, b=98/100, runtime=2.03s, success=True, nit=92, nfev=100
[trial] d=3, n=100, b=99/100, runtime=0.74s, success=True, nit=64, nfev=70
[trial] d=3, n=100, b=100/100, runtime=2.03s, success=True, nit=100, nfev=114
[trial] d=3, n=300, b=1/100, runtime=14.55s, success=True, nit=343, nfev=347
[trial] d=3, n=300, b=2/100, runtime=8.22s, success=True, nit=193, nfev=196
[trial] d=3, n=300, b=3/100, runtime=14.24s, success=True, nit=318, nfev=324
[trial] d=3, n=300, b=4/100, runtime=7.69s, success=True, nit=176, nfev=179
[trial] d=3, n=300, b=5/100, runtime=7.33s, success=True, nit=167, nfev=170
[trial] d=3, n=300, b=6/100, runtime=9.01s, success=True, nit=206, nfev=211
[trial] d=3, n=300, b=7/100, runtime=8.33s, success=True, nit=193, nfev=196
[trial] d=3, n=300, b=8/100, runtime=13.89s, success=True, nit=324, nfev=330
[trial] d=3, n=300, b=9/100, runtime=8.53s, success=True, nit=202, nfev=204
[trial] d=3, n=300, b=10/100, runtime=11.51s, success=True, nit=267, nfev=269
[trial] d=3, n=300, b=11/100, runtime=13.98s, success=True, nit=313, nfev=316
[trial] d=3, n=300, b=12/100, runtime=7.63s, success=True, nit=169, nfev=172
[trial] d=3, n=300, b=13/100, runtime=8.85s, success=True, nit=196, nfev=200
[trial] d=3, n=300, b=14/100, runtime=10.15s, success=True, nit=227, nfev=230
[trial] d=3, n=300, b=15/100, runtime=16.85s, success=True, nit=378, nfev=382
[trial] d=3, n=300, b=16/100, runtime=9.73s, success=True, nit=217, nfev=220
[trial] d=3, n=300, b=17/100, runtime=11.37s, success=True, nit=255, nfev=258
[trial] d=3, n=300, b=18/100, runtime=6.67s, success=True, nit=148, nfev=151
[trial] d=3, n=300, b=19/100, runtime=13.51s, success=True, nit=304, nfev=307
[trial] d=3, n=300, b=20/100, runtime=9.40s, success=True, nit=211, nfev=214
[trial] d=3, n=300, b=21/100, runtime=12.31s, success=True, nit=278, nfev=280
[trial] d=3, n=300, b=22/100, runtime=11.38s, success=True, nit=254, nfev=258
[trial] d=3, n=300, b=23/100, runtime=11.08s, success=True, nit=244, nfev=251
[trial] d=3, n=300, b=24/100, runtime=10.70s, success=True, nit=240, nfev=242
[trial] d=3, n=300, b=25/100, runtime=6.41s, success=True, nit=142, nfev=145
[trial] d=3, n=300, b=26/100, runtime=10.95s, success=True, nit=245, nfev=248
[trial] d=3, n=300, b=27/100, runtime=9.53s, success=True, nit=211, nfev=215
[trial] d=3, n=300, b=28/100, runtime=10.81s, success=True, nit=241, nfev=245
[trial] d=3, n=300, b=29/100, runtime=13.16s, success=True, nit=288, nfev=298
[trial] d=3, n=300, b=30/100, runtime=10.11s, success=True, nit=225, nfev=229
[trial] d=3, n=300, b=31/100, runtime=8.41s, success=True, nit=186, nfev=190
[trial] d=3, n=300, b=32/100, runtime=14.13s, success=True, nit=314, nfev=320
[trial] d=3, n=300, b=33/100, runtime=5.82s, success=True, nit=136, nfev=138
[trial] d=3, n=300, b=34/100, runtime=10.89s, success=True, nit=258, nfev=264
[trial] d=3, n=300, b=35/100, runtime=11.27s, success=True, nit=270, nfev=274
[trial] d=3, n=300, b=36/100, runtime=14.59s, success=True, nit=359, nfev=362
[trial] d=3, n=300, b=37/100, runtime=4.22s, success=True, nit=105, nfev=107
[trial] d=3, n=300, b=38/100, runtime=9.68s, success=True, nit=221, nfev=224
[trial] d=3, n=300, b=39/100, runtime=4.46s, success=True, nit=100, nfev=102
[trial] d=3, n=300, b=40/100, runtime=14.21s, success=True, nit=324, nfev=327
[trial] d=3, n=300, b=41/100, runtime=8.32s, success=True, nit=189, nfev=191
[trial] d=3, n=300, b=42/100, runtime=13.15s, success=True, nit=306, nfev=312
[trial] d=3, n=300, b=43/100, runtime=8.29s, success=True, nit=212, nfev=214
[trial] d=3, n=300, b=44/100, runtime=8.10s, success=True, nit=187, nfev=193
[trial] d=3, n=300, b=45/100, runtime=10.29s, success=True, nit=233, nfev=236
[trial] d=3, n=300, b=46/100, runtime=10.46s, success=True, nit=236, nfev=240
[trial] d=3, n=300, b=47/100, runtime=13.46s, success=True, nit=306, nfev=309
[trial] d=3, n=300, b=48/100, runtime=7.84s, success=True, nit=177, nfev=180
[trial] d=3, n=300, b=49/100, runtime=9.39s, success=True, nit=214, nfev=216
[trial] d=3, n=300, b=50/100, runtime=13.34s, success=True, nit=301, nfev=306
[trial] d=3, n=300, b=51/100, runtime=12.14s, success=True, nit=275, nfev=279
[trial] d=3, n=300, b=52/100, runtime=6.22s, success=True, nit=139, nfev=143
[trial] d=3, n=300, b=53/100, runtime=5.90s, success=True, nit=131, nfev=135
[trial] d=3, n=300, b=54/100, runtime=9.46s, success=True, nit=215, nfev=217
[trial] d=3, n=300, b=55/100, runtime=11.22s, success=True, nit=255, nfev=258
[trial] d=3, n=300, b=56/100, runtime=9.37s, success=True, nit=212, nfev=215
[trial] d=3, n=300, b=57/100, runtime=7.93s, success=True, nit=176, nfev=182
[trial] d=3, n=300, b=58/100, runtime=5.46s, success=True, nit=122, nfev=125
[trial] d=3, n=300, b=59/100, runtime=12.71s, success=True, nit=290, nfev=292
[trial] d=3, n=300, b=60/100, runtime=12.53s, success=True, nit=286, nfev=288
[trial] d=3, n=300, b=61/100, runtime=12.91s, success=True, nit=294, nfev=297
[trial] d=3, n=300, b=62/100, runtime=9.10s, success=True, nit=207, nfev=209
[trial] d=3, n=300, b=63/100, runtime=13.26s, success=True, nit=296, nfev=304
[trial] d=3, n=300, b=64/100, runtime=12.96s, success=True, nit=290, nfev=298
[trial] d=3, n=300, b=65/100, runtime=12.06s, success=True, nit=274, nfev=277
[trial] d=3, n=300, b=66/100, runtime=9.38s, success=True, nit=213, nfev=215
[trial] d=3, n=300, b=67/100, runtime=8.60s, success=True, nit=195, nfev=197
[trial] d=3, n=300, b=68/100, runtime=13.06s, success=True, nit=297, nfev=300
[trial] d=3, n=300, b=69/100, runtime=11.03s, success=True, nit=250, nfev=253
[trial] d=3, n=300, b=70/100, runtime=12.62s, success=True, nit=288, nfev=290
[trial] d=3, n=300, b=71/100, runtime=8.86s, success=True, nit=199, nfev=203
[trial] d=3, n=300, b=72/100, runtime=11.18s, success=True, nit=250, nfev=256
[trial] d=3, n=300, b=73/100, runtime=8.96s, success=True, nit=203, nfev=205
[trial] d=3, n=300, b=74/100, runtime=12.37s, success=True, nit=279, nfev=283
[trial] d=3, n=300, b=75/100, runtime=12.65s, success=True, nit=287, nfev=290
[trial] d=3, n=300, b=76/100, runtime=14.34s, success=True, nit=326, nfev=329
[trial] d=3, n=300, b=77/100, runtime=10.48s, success=True, nit=236, nfev=240
[trial] d=3, n=300, b=78/100, runtime=11.08s, success=True, nit=251, nfev=254
[trial] d=3, n=300, b=79/100, runtime=11.08s, success=True, nit=251, nfev=254
[trial] d=3, n=300, b=80/100, runtime=11.64s, success=True, nit=263, nfev=267
[trial] d=3, n=300, b=81/100, runtime=12.70s, success=True, nit=288, nfev=291
[trial] d=3, n=300, b=82/100, runtime=8.08s, success=True, nit=183, nfev=185
[trial] d=3, n=300, b=83/100, runtime=5.86s, success=True, nit=131, nfev=134
[trial] d=3, n=300, b=84/100, runtime=14.17s, success=True, nit=321, nfev=324
[trial] d=3, n=300, b=85/100, runtime=12.12s, success=True, nit=271, nfev=278
