Python executable: /burg-archive/home/ss6574/.conda/envs/ot-exp/bin/python
Python version: 3.11.15 | packaged by conda-forge | (main, Mar  5 2026, 16:45:40) [GCC 14.3.0]
otexp package: /burg-archive/home/ss6574/L1-rates-ot-potentials/src/otexp/__init__.py
Running new_d dimension d=10, task=5
[trial] d=10, n=100, b=1/100, runtime=0.29s, success=True, nit=47, nfev=55
[trial] d=10, n=100, b=2/100, runtime=0.21s, success=True, nit=36, nfev=43
[trial] d=10, n=100, b=3/100, runtime=0.17s, success=True, nit=29, nfev=35
[trial] d=10, n=100, b=4/100, runtime=0.21s, success=True, nit=38, nfev=43
[trial] d=10, n=100, b=5/100, runtime=0.27s, success=True, nit=48, nfev=56
[trial] d=10, n=100, b=6/100, runtime=0.27s, success=True, nit=50, nfev=55
[trial] d=10, n=100, b=7/100, runtime=0.24s, success=True, nit=46, nfev=51
[trial] d=10, n=100, b=8/100, runtime=0.25s, success=True, nit=40, nfev=52
[trial] d=10, n=100, b=9/100, runtime=0.31s, success=True, nit=54, nfev=64
[trial] d=10, n=100, b=10/100, runtime=0.20s, success=True, nit=37, nfev=43
[trial] d=10, n=100, b=11/100, runtime=0.33s, success=True, nit=58, nfev=69
[trial] d=10, n=100, b=12/100, runtime=0.39s, success=True, nit=69, nfev=82
[trial] d=10, n=100, b=13/100, runtime=0.27s, success=True, nit=48, nfev=56
[trial] d=10, n=100, b=14/100, runtime=0.25s, success=True, nit=46, nfev=52
[trial] d=10, n=100, b=15/100, runtime=0.23s, success=True, nit=41, nfev=47
[trial] d=10, n=100, b=16/100, runtime=0.38s, success=True, nit=66, nfev=79
[trial] d=10, n=100, b=17/100, runtime=0.31s, success=True, nit=50, nfev=63
[trial] d=10, n=100, b=18/100, runtime=0.34s, success=True, nit=60, nfev=71
[trial] d=10, n=100, b=19/100, runtime=0.40s, success=True, nit=68, nfev=83
[trial] d=10, n=100, b=20/100, runtime=0.36s, success=True, nit=59, nfev=74
[trial] d=10, n=100, b=21/100, runtime=0.56s, success=True, nit=95, nfev=117
[trial] d=10, n=100, b=22/100, runtime=0.27s, success=True, nit=44, nfev=56
[trial] d=10, n=100, b=23/100, runtime=0.41s, success=True, nit=70, nfev=84
[trial] d=10, n=100, b=24/100, runtime=0.48s, success=True, nit=83, nfev=100
[trial] d=10, n=100, b=25/100, runtime=0.19s, success=True, nit=31, nfev=39
[trial] d=10, n=100, b=26/100, runtime=0.34s, success=True, nit=60, nfev=71
[trial] d=10, n=100, b=27/100, runtime=0.30s, success=True, nit=49, nfev=61
[trial] d=10, n=100, b=28/100, runtime=0.40s, success=True, nit=68, nfev=82
[trial] d=10, n=100, b=29/100, runtime=0.49s, success=True, nit=89, nfev=102
[trial] d=10, n=100, b=30/100, runtime=0.47s, success=True, nit=83, nfev=98
[trial] d=10, n=100, b=31/100, runtime=0.26s, success=True, nit=50, nfev=53
[trial] d=10, n=100, b=32/100, runtime=0.37s, success=True, nit=57, nfev=76
[trial] d=10, n=100, b=33/100, runtime=0.49s, success=True, nit=83, nfev=102
[trial] d=10, n=100, b=34/100, runtime=0.24s, success=True, nit=40, nfev=49
[trial] d=10, n=100, b=35/100, runtime=0.32s, success=True, nit=57, nfev=67
[trial] d=10, n=100, b=36/100, runtime=0.38s, success=True, nit=63, nfev=79
[trial] d=10, n=100, b=37/100, runtime=0.27s, success=True, nit=45, nfev=55
[trial] d=10, n=100, b=38/100, runtime=0.41s, success=True, nit=66, nfev=85
[trial] d=10, n=100, b=39/100, runtime=0.35s, success=True, nit=60, nfev=72
[trial] d=10, n=100, b=40/100, runtime=0.32s, success=True, nit=51, nfev=67
