null_name,scenario,alt_type,level,replicate,seed,statistic,value,critical_value,reject,runtime_seconds,success,status,message,nit,nfev,njev,fun,grad_inf,error_message,n,n_eval_source,n_solve,base_seed
uniform_ball,power,scale,1.15,0,2417033,potential,0.4863856484494839,0.3280336727174123,True,0.001214742660522461,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,5,8,8,-0.09872014552900021,0.0625,,4,16,16,2033
uniform_ball,power,scale,1.15,0,2417033,w2,0.8515401734326987,0.4780765779676139,True,0.001219034194946289,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,5,8,8,-0.09872014552900021,0.0625,,4,16,16,2033
uniform_ball,power,scale,1.15,0,2417033,mmd,0.09034882585235549,-0.0370901624143036,True,0.0012216567993164062,True,0,,0,0,0,,,,4,16,16,2033
