null_name,scenario,alt_type,level,replicate,seed,statistic,value,critical_value,reject,runtime_seconds,success,status,message,nit,nfev,njev,fun,grad_inf,error_message,n,n_eval_source,n_solve,base_seed
uniform_ball,size,null,0.0,0,202033,potential,0.32732424371977303,0.3280336727174123,False,0.020430564880371094,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,5,10,10,0.019442894466035286,0.0625,,4,16,16,2033
uniform_ball,size,null,0.0,0,202033,w2,0.5681290814346547,0.4780765779676139,True,0.02043604850769043,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,5,10,10,0.019442894466035286,0.0625,,4,16,16,2033
uniform_ball,size,null,0.0,0,202033,mmd,-0.06041194467710098,-0.0370901624143036,False,0.020439624786376953,True,0,,0,0,0,,,,4,16,16,2033
uniform_ball,size,null,0.0,1,202034,potential,0.2772158689883235,0.3280336727174123,False,0.0006964206695556641,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1,3,3,0.04482070920046161,0.0,,4,16,16,2033
uniform_ball,size,null,0.0,1,202034,w2,0.45125254219707545,0.4780765779676139,False,0.0007004737854003906,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1,3,3,0.04482070920046161,0.0,,4,16,16,2033
uniform_ball,size,null,0.0,1,202034,mmd,-0.05164802387931533,-0.0370901624143036,False,0.0007030963897705078,True,0,,0,0,0,,,,4,16,16,2033
